height,width,depth,weight,color,quality
1.09649,1.01525,1.09237,0.59929,6,0
0.99486,1.05506,0.98578,0.52172,9,0
1.04758,1.09526,0.90557,0.71628,6,0
1.03513,1.0829,1.03358,0.66856,4,0
0.94466,1.01681,1.02686,0.65073,4,1
1.05874,0.95578,1.06939,0.54053,5,0
1.08469,1.04666,0.90347,0.69748,7,0
0.95958,1.00037,1.03331,0.71528,4,1
1.04754,1.03867,0.97465,0.75422,7,0
0.96159,1.08964,0.97896,0.55642,3,1
0.95533,1.04463,0.94053,0.62422,1,1
0.98734,0.96699,0.92316,0.71027,9,1
1.08381,1.04712,1.08716,0.70435,6,0
0.99812,0.98219,0.98071,0.7816,1,0
0.95242,1.00719,0.90209,0.65478,8,0
1.07809,0.98408,1.0677,0.51141,4,0
1.04054,0.96525,0.99092,0.66976,6,1
0.98851,1.02026,1.04346,0.64668,3,1
1.09828,1.02802,1.0929,0.63604,6,0
1.09709,0.99226,1.0036,0.7555,1,0
1.06572,0.96665,0.91862,0.71384,5,0
0.90396,0.97287,0.95418,0.61378,8,0
1.01973,1.01419,1.04761,0.7663,9,0
1.02388,0.9101,0.94717,0.59511,8,0
1.09265,1.06124,1.01766,0.74095,4,0
1.01891,1.06276,1.09549,0.73288,6,0
0.97934,1.09264,1.07687,0.66451,3,1
0.93103,1.07477,0.93423,0.59898,9,1
1.04983,1.01429,0.96308,0.50985,10,0
0.98392,1.05701,1.00532,0.74383,8,1
1.04459,0.95916,1.09558,0.63498,1,0
1.07097,1.05529,1.07832,0.66988,5,1
0.93256,0.96644,1.01486,0.53267,2,0
0.9331,0.96069,1.02133,0.76514,4,0
1.02515,1.08586,1.05899,0.78513,2,0
1.07977,1.04297,0.97636,0.6385,8,1
0.96136,0.99452,1.00225,0.6624,3,1
1.09476,0.94743,1.03772,0.58995,7,0
0.97376,0.94476,0.91823,0.57384,2,0
0.94986,0.9871,0.95114,0.52812,8,0
1.08115,1.06506,1.04277,0.52776,9,0
1.08725,0.90229,1.07717,0.57696,8,0
1.01093,1.01693,0.94704,0.61833,5,1
0.94065,0.99122,1.08608,0.66413,1,0
1.00038,1.08172,1.08055,0.79867,10,0
0.91884,0.97577,1.06573,0.68953,6,0
0.97786,0.93722,1.09241,0.62326,10,0
0.91676,1.06744,0.92153,0.58019,7,0
0.97977,1.09916,0.92634,0.65814,4,0
1.02049,1.07348,1.06142,0.62573,9,1
0.95848,0.97265,0.96944,0.77005,2,0
0.98314,1.09438,1.04505,0.53591,2,0
0.9109,0.91346,1.08002,0.74239,9,0
0.92205,1.01503,1.0398,0.53213,9,0
1.05837,0.92431,1.02544,0.7185,6,1
1.00382,0.97199,0.92861,0.74672,9,1
1.0739,1.0162,1.05818,0.69232,3,1
0.9366,0.97071,1.0911,0.72746,9,0
0.95138,1.02442,1.00778,0.59683,10,1
0.90223,1.02543,0.97361,0.79029,6,0
0.97282,0.99833,0.98761,0.79516,5,0
1.03541,0.91964,1.00519,0.53921,9,0
0.93814,0.99257,1.08878,0.62309,10,0
1.02882,0.98954,1.09252,0.54817,5,0
0.97327,0.97146,0.95982,0.60149,5,1
1.00016,1.03666,0.97175,0.59801,5,1
1.03466,0.98437,0.9015,0.53972,5,0
0.9736,1.04493,1.02657,0.50192,8,0
1.09509,1.06405,1.0301,0.59968,2,0
0.97181,0.92038,0.9114,0.68061,3,1
1.09451,0.93504,1.0568,0.51734,6,0
1.03415,1.00931,1.06311,0.59262,2,1
0.9121,0.987,1.00465,0.62887,5,0
1.00168,0.97265,1.0322,0.54204,10,0
0.99091,0.95983,1.07008,0.75784,4,0
0.98124,0.90377,1.08479,0.78462,6,0
0.93347,0.93716,0.98387,0.62538,2,1
1.08716,1.05327,0.93452,0.79888,5,0
0.98945,0.95172,1.07512,0.56187,3,1
1.06674,1.09167,1.08628,0.76903,10,0
0.91971,1.08885,1.04845,0.631,6,0
1.0464,0.95748,1.08984,0.63552,3,1
1.08985,1.09959,0.94438,0.52494,7,0
0.90596,0.99902,0.90854,0.51588,9,0
1.01657,1.0395,0.93571,0.65176,7,1
1.08007,1.02918,1.0069,0.57517,4,0
1.08935,0.9981,0.98306,0.70835,3,1
1.07778,0.94651,0.91107,0.79968,3,1
1.02493,0.98856,0.99525,0.55211,3,1
1.05959,1.01355,1.0152,0.5168,10,0
0.92867,1.03757,1.09567,0.544,9,0
1.05066,1.02865,1.08379,0.69992,9,0
0.91853,1.04983,0.94606,0.56393,6,0
0.91781,1.01372,1.02064,0.57732,2,0
1.06517,1.08029,1.01742,0.66533,5,0
1.00913,1.05781,0.90619,0.79946,8,0
0.95138,0.90534,1.01312,0.55325,9,0
1.00371,1.07305,0.9754,0.67321,2,1
0.91346,1.02892,0.98549,0.59566,10,0
0.9423,0.96233,0.90822,0.79007,8,0
1.06988,1.07887,0.94647,0.62937,5,1
1.05069,0.94236,0.95053,0.62799,7,1
0.91349,0.97446,1.04225,0.73562,8,0
0.9786,0.98773,0.98502,0.63429,6,1
0.95713,1.01172,1.06869,0.63073,2,1
1.06612,1.06965,0.9357,0.6446,4,1
1.02875,1.03737,1.04475,0.63764,4,1
1.00525,0.92653,1.07874,0.78264,3,1
0.94991,1.06117,0.92708,0.67996,7,1
0.95803,0.99614,0.97703,0.68612,10,1
0.98385,0.96253,0.99642,0.73983,3,1
1.07408,1.03592,0.99826,0.58736,9,1
0.92141,0.93054,0.95482,0.5599,9,1
1.07694,1.09308,1.0125,0.56936,4,0
0.99834,0.97673,1.03412,0.72322,6,1
1.03102,1.01275,0.94882,0.71432,8,1
0.93454,1.01512,0.94076,0.52318,1,0
0.98632,1.08457,1.01885,0.65437,8,0
1.06338,0.90916,0.93086,0.65925,9,0
0.93009,0.99411,0.93585,0.66874,2,1
0.91925,1.0012,1.04115,0.56747,7,0
1.06681,1.07723,0.94548,0.76623,5,0
0.96309,1.07862,1.06158,0.52139,9,0
1.05925,1.00244,1.00482,0.56449,10,1
1.06075,0.94882,0.91761,0.5358,2,0
0.97898,0.91257,1.02357,0.73741,9,0
0.985,0.92019,0.98592,0.57959,7,1
1.07614,0.91828,0.96098,0.63746,10,0
0.91135,1.07708,0.99988,0.63144,2,0
0.98438,1.05233,0.96347,0.65902,1,1
0.937,0.91487,1.04313,0.78277,9,0
1.05138,0.90853,1.01725,0.76615,7,0
0.96975,0.92044,1.04493,0.69119,10,1
1.08314,1.03385,0.96749,0.66649,8,0
1.07825,0.92948,1.04489,0.75431,3,1
1.04276,0.98535,0.98374,0.70777,3,1
0.90753,0.99839,0.95913,0.64667,10,0
1.04885,0.9781,0.90927,0.51728,7,0
0.99883,1.0058,0.92863,0.5882,10,1
0.93566,1.01105,0.97507,0.6516,10,1
1.01568,1.05003,0.99908,0.79712,4,0
1.05067,0.98171,0.9387,0.58171,3,1
1.00814,0.95302,0.97864,0.59881,6,1
0.98618,1.04523,0.93774,0.70752,7,1
0.99441,0.99315,1.05939,0.68829,5,1
1.07448,1.01625,0.99556,0.55352,6,1
1.0986,0.9832,0.94974,0.75088,2,0
1.03475,0.94225,0.96769,0.75551,2,0
1.05076,0.90292,1.04254,0.61695,3,1
0.94456,0.96739,1.05724,0.71204,10,1
1.04989,0.96152,1.00105,0.65506,7,1
1.04479,1.05415,0.92511,0.77718,2,0
0.97515,0.97894,0.9126,0.59025,9,0
1.05256,1.06808,0.94269,0.59447,5,1
1.00961,0.94706,0.93364,0.73521,4,1
0.97609,1.04138,1.03017,0.51149,3,1
0.93892,1.02293,0.90885,0.61139,8,0
0.96994,1.0557,0.93333,0.66801,1,1
0.93198,0.90583,0.91129,0.59888,9,0
1.07915,1.07614,0.9894,0.6958,1,1
0.91711,0.98351,0.92628,0.75025,5,0
0.99739,0.92862,0.96859,0.696,10,1
1.02046,1.07272,0.97125,0.7518,1,0
0.94119,1.02085,1.01872,0.67327,6,1
1.05656,0.95253,1.03126,0.65528,4,1
0.91465,1.0634,1.08402,0.64583,8,0
0.96121,1.03974,0.98745,0.60964,8,1
0.9443,1.03884,1.06682,0.60874,4,1
0.98322,1.07012,0.91973,0.78688,4,0
0.92272,1.0508,0.98386,0.51527,9,0
1.06109,1.09702,1.0885,0.74568,4,0
0.96949,1.08106,1.01599,0.73842,9,0
1.08594,1.01715,1.00955,0.57727,8,0
0.90526,1.00347,1.04325,0.68623,1,0
0.96412,0.96755,0.97967,0.66509,4,1
0.97102,1.0557,1.02591,0.65815,2,1
1.0546,0.92715,0.9743,0.51549,9,0
0.96622,1.06586,0.91886,0.76858,7,0
0.93982,0.93766,0.99729,0.74699,8,1
1.01116,0.95613,0.90575,0.60616,1,0
1.00605,1.07957,1.04778,0.63454,1,1
1.09635,1.00005,1.07747,0.75553,2,0
1.05282,1.07806,1.01012,0.54188,5,0
1.07353,0.97627,1.01268,0.63431,4,1
1.06299,0.94152,0.92012,0.52246,7,0
0.97018,0.94682,1.02288,0.50128,3,1
0.98523,1.05465,0.96163,0.50909,2,0
0.95582,1.08406,0.91525,0.64512,10,0
1.04817,1.0322,1.01341,0.74508,4,1
0.98695,1.00684,0.9326,0.71469,1,1
1.08638,1.00742,0.98531,0.63756,6,0
1.00996,0.92251,1.07377,0.66621,8,1
0.92289,0.98874,0.94488,0.687,2,1
1.01364,0.98275,1.01008,0.54422,8,0
0.9565,0.90038,0.93113,0.73924,4,0
1.0875,1.0782,0.94484,0.60405,8,0
1.05027,0.96383,1.02164,0.53343,1,0
1.03155,0.91267,0.98047,0.77616,2,0
1.07911,1.01163,0.90904,0.76061,3,1
1.00657,0.96752,0.97589,0.7526,8,0
1.05852,1.00234,1.00204,0.69143,5,1
1.06281,0.98436,1.05241,0.69574,10,1
1.02552,0.92806,0.97556,0.52497,2,0
0.90376,1.06316,0.91952,0.79646,7,0
1.06021,0.96113,1.02647,0.58608,7,1
0.98373,0.90564,0.95346,0.60306,4,0
0.9337,1.07364,1.04973,0.52488,3,1
1.09027,1.06997,1.0499,0.77574,1,0
0.99683,0.95744,0.9957,0.74071,8,1
1.06111,0.98019,1.01368,0.77722,2,0
1.09347,1.07507,1.01325,0.50318,6,0
1.06066,1.08663,1.00992,0.56287,4,0
0.95186,1.05495,0.97118,0.56373,9,1
1.00397,1.01157,0.97312,0.55825,8,1
1.06085,1.00395,1.03144,0.78668,1,0
1.06157,0.93595,0.96522,0.59274,5,1
0.95887,0.9938,1.07205,0.5806,5,1
1.02843,0.93167,0.95783,0.60245,4,1
0.92022,1.04943,1.03056,0.58059,8,1
1.07287,0.99926,0.98028,0.50158,9,0
0.99196,1.04042,0.94651,0.59621,8,1
0.93132,0.95767,0.91578,0.67742,8,0
1.07794,1.07007,0.94486,0.73521,6,1
1.07718,0.91803,0.98367,0.5942,1,0
0.97216,0.95745,0.96734,0.7614,4,0
1.07673,0.96268,1.0097,0.55779,6,1
1.01989,0.93198,0.98963,0.79612,4,0
1.05395,1.05616,1.02922,0.76276,3,1
1.05769,1.01186,0.91288,0.7203,7,0
1.06402,1.0405,0.9714,0.67944,3,1
0.95878,0.94021,0.9945,0.73245,8,1
0.91277,1.07045,0.96093,0.62321,10,0
0.97629,1.09982,0.9186,0.55827,7,0
0.98179,1.02574,0.95322,0.60986,7,1
1.08231,0.91458,0.93038,0.76406,5,0
0.93852,0.92749,0.91669,0.74996,4,0
1.09307,0.9203,0.97551,0.53575,9,0
0.93249,1.05809,0.99883,0.78814,9,0
1.053,0.95366,0.94243,0.57279,7,1
0.9809,1.03632,0.95356,0.65832,6,1
0.94462,0.963,0.9291,0.72864,9,1
0.94693,0.95967,0.95038,0.59596,4,1
0.92837,0.9468,0.99066,0.56185,3,1
1.00336,1.05725,1.09709,0.78532,7,0
1.0233,1.01377,1.09716,0.55506,2,0
1.00032,1.09008,0.97669,0.60405,8,0
1.02768,0.91127,0.94001,0.61645,8,0
1.04343,0.95234,1.05024,0.50729,6,0
1.00376,1.01913,1.0249,0.63145,4,1
0.99867,0.93516,1.07721,0.69215,9,1
1.0199,1.07834,1.04148,0.63409,3,1
1.06085,1.0783,0.99187,0.69233,8,1
1.02908,0.91691,0.92683,0.74085,2,0
0.99772,0.92146,1.09525,0.73147,9,0
0.99636,1.08817,0.97413,0.79789,5,0
0.91551,1.07812,1.07214,0.74219,7,0
0.97728,0.96667,1.05091,0.5849,2,1
0.93065,0.90572,1.00275,0.75721,3,1
0.93697,1.0732,1.06771,0.50531,5,0
0.92015,0.92541,1.01388,0.58332,9,1
0.96855,1.04597,0.92515,0.75369,1,0
0.90531,0.95477,1.02709,0.55426,4,0
1.05277,1.04686,1.0044,0.77441,6,0
0.91312,0.99609,1.08935,0.57522,5,0
0.95079,0.96611,1.03826,0.74736,4,1
1.04037,1.05965,0.9285,0.60602,8,1
1.0228,1.07628,1.02587,0.78944,8,0
0.90202,1.09258,1.01027,0.55321,7,0
0.96296,1.05499,1.04539,0.79235,3,1
0.94641,1.0149,1.07007,0.52126,10,0
0.95672,0.95641,0.95831,0.59187,5,1
1.09726,0.97325,0.94457,0.77806,6,0
0.91394,1.06267,0.95217,0.72508,6,0
0.91259,1.07221,1.07502,0.79179,6,0
0.9398,1.08173,1.08102,0.64383,1,0
1.08382,1.0318,1.01523,0.53328,1,0
1.07611,0.91508,1.02634,0.64809,8,0
0.99243,1.08614,0.9995,0.74157,8,0
1.02557,1.00092,0.99453,0.60435,6,1
1.09004,0.94001,1.04557,0.76778,7,0
0.99733,0.99577,0.98249,0.64431,2,1
0.94713,0.90449,0.9828,0.63482,8,0
1.02883,0.92906,1.00213,0.61472,2,1
0.93006,1.08783,1.08977,0.63994,7,0
1.09325,0.91473,0.93134,0.6535,10,0
1.05517,0.92033,1.07196,0.62532,3,1
1.01656,0.93099,0.99253,0.64236,4,1
1.04492,0.97727,1.05256,0.53158,2,0
1.03789,0.91894,0.96167,0.72495,3,1
1.07983,1.0231,1.05951,0.65426,5,1
0.96105,1.01201,1.04766,0.67989,5,1
1.06683,1.01346,1.0952,0.68528,4,0
0.94521,0.93813,1.052,0.79033,8,0
1.06738,1.0114,0.91629,0.56217,8,0
0.95064,0.91077,1.03005,0.7124,6,0
1.03951,1.04692,0.95007,0.7581,10,0
1.07636,1.0925,1.04426,0.57557,8,0
1.04156,1.04806,0.94046,0.63166,9,1
0.91751,1.00898,0.98699,0.72337,10,0
0.96384,1.09665,1.02642,0.69625,8,0
1.09828,0.95735,0.95183,0.56753,1,0
0.90617,1.07296,0.97637,0.78983,2,0
0.99533,1.04842,1.01869,0.63142,5,1
0.97373,0.98312,0.91072,0.55686,2,0
0.99897,0.99577,1.01996,0.66866,8,1
0.951,1.09332,0.93474,0.67971,5,0
0.95366,0.90091,0.91901,0.569,2,0
0.99852,1.02848,1.05975,0.75015,7,0
1.04772,0.98723,0.95398,0.62406,4,1
1.06513,0.98273,0.93436,0.60967,3,1
0.98743,0.96207,0.92511,0.6169,4,1
1.0009,0.99769,0.93905,0.61276,10,1
1.06118,1.0271,0.9836,0.69789,1,1
1.04862,1.09182,1.07591,0.60975,3,1
1.07938,0.9904,1.06082,0.64183,8,1
0.91809,1.06286,1.07551,0.61744,3,1
0.92651,1.07899,1.02411,0.55508,6,1
1.03824,0.99111,1.09649,0.63067,6,0
0.97385,1.07617,0.92544,0.75044,7,0
0.91972,0.97977,1.05744,0.59082,5,0
0.99184,1.00141,0.95367,0.61632,7,1
1.01109,1.01497,0.91817,0.58313,5,0
1.00179,0.98935,1.08527,0.68063,2,0
0.91774,1.06619,0.98818,0.72143,4,0
1.00065,0.94289,0.98684,0.71607,10,1
0.90308,0.90596,0.97354,0.5338,6,0
1.01908,0.97131,0.94499,0.57057,10,1
0.93806,1.0871,1.05809,0.50947,9,0
1.04063,1.03968,0.94948,0.78684,10,0
1.02806,1.03466,0.98654,0.57407,9,1
0.90767,1.00899,0.95737,0.77227,5,0
0.98634,0.98558,1.08762,0.7595,10,0
1.07169,1.06508,1.0894,0.71416,4,0
1.0881,1.02765,0.9326,0.53099,8,0
1.03008,0.99178,0.99644,0.68646,4,1
1.05955,0.92217,0.99875,0.66803,4,1
1.09607,1.04354,0.98088,0.6964,3,1
1.01103,0.97243,1.03286,0.58392,1,1
0.98748,1.09916,1.09364,0.57252,7,0
0.99931,0.96041,0.93075,0.58128,2,1
1.05579,1.01768,1.09418,0.7168,9,0
1.02417,0.90784,0.98851,0.60834,6,0
0.99793,1.06245,1.09717,0.70954,3,1
1.03432,0.94653,0.91168,0.71353,5,0
0.9484,0.96446,1.04563,0.71716,7,1
0.92648,1.03843,1.07907,0.56254,1,1
1.00767,0.98518,1.06013,0.70622,3,1
0.93598,0.96232,0.92912,0.52619,1,0
1.01092,0.94496,0.9758,0.51162,3,1
1.06354,0.92868,0.90968,0.66691,7,0
1.09423,1.02546,0.90814,0.6596,1,0
0.91224,0.946,0.92733,0.72513,7,0
1.03472,1.02393,1.02188,0.74791,6,1
1.03583,0.90543,0.92767,0.70923,8,0
1.01905,0.95343,1.09233,0.61269,3,1
0.92713,0.93387,1.02196,0.60484,5,1
1.08693,0.94812,0.93401,0.78536,9,0
0.95809,1.04344,0.90094,0.7642,4,0
0.97198,0.90948,0.95256,0.58591,9,0
0.92468,0.93759,1.0816,0.62689,9,0
0.98659,1.05591,1.07276,0.70587,9,1
1.05443,1.02185,1.0722,0.7776,10,0
1.08397,0.91355,0.97886,0.54861,1,0
0.98806,1.0516,1.06967,0.50176,4,0
1.09981,1.02669,0.99601,0.77911,1,0
0.92869,1.02034,0.93075,0.56284,8,1
1.0621,1.03317,1.09604,0.65928,10,0
0.9101,0.9266,0.94617,0.63336,3,1
0.94736,0.93935,1.0472,0.5809,6,1
1.05,0.9962,0.94966,0.76409,6,0
0.98432,1.05668,1.0542,0.77381,10,0
1.00981,0.90864,0.90524,0.65969,7,0
0.91841,0.94437,0.97664,0.56249,3,1
1.03505,0.96558,0.93241,0.57382,4,1
0.9812,0.98896,1.03768,0.50705,10,0
0.9607,0.93496,1.06515,0.50278,6,0
1.07911,1.03628,0.951,0.65156,6,1
1.07625,1.05258,1.06013,0.76498,8,0
1.02749,1.06201,0.94225,0.7825,2,0
1.02821,1.01961,1.04519,0.55753,3,1
0.92748,1.00447,1.01918,0.58211,10,1
0.96156,1.03475,1.0335,0.52082,5,0
0.97958,0.98621,1.03653,0.75979,1,0
0.93497,1.03425,0.93797,0.59264,10,1
0.92913,1.04008,0.99889,0.7657,2,0
0.90655,0.94262,0.92179,0.76635,10,0
0.91625,1.0105,1.06254,0.5523,4,0
0.91611,1.02923,1.08159,0.62694,9,0
0.99555,1.0095,0.97455,0.56558,6,1
0.91303,0.94532,1.02795,0.51422,5,0
0.97345,1.05859,0.97746,0.78667,2,0
0.93963,1.00985,0.95966,0.77094,1,0
0.96525,0.99497,1.04343,0.62293,4,1
0.99484,0.91986,0.96397,0.73668,6,0
1.00857,0.94019,0.98328,0.74731,9,1
0.95677,0.93189,0.90534,0.68389,3,1
1.01582,0.91062,0.93279,0.64038,2,0
1.04084,0.95018,0.91786,0.76429,4,0
0.91473,0.99431,0.94495,0.70933,9,0
0.9149,1.03158,1.09812,0.69873,6,0
0.90361,1.07241,1.08434,0.67543,1,0
0.99783,0.92133,1.02929,0.64059,7,1
0.90086,1.0491,0.93593,0.68002,3,1
0.93489,1.09016,0.92526,0.64194,10,0
0.90061,1.06801,1.0403,0.7782,7,0
0.94915,1.07929,1.06927,0.78688,6,0
1.08091,1.00107,1.07204,0.54298,1,0
0.98565,1.05455,1.09408,0.5274,1,0
0.95193,0.90237,1.00106,0.78119,10,0
0.99661,0.99436,1.04616,0.59312,8,1
1.03841,1.09125,0.98972,0.72253,10,0
0.91749,0.93434,1.03288,0.66661,5,0
0.93149,0.91345,1.08613,0.79984,6,0
1.00589,1.07208,1.07912,0.73453,5,1
1.08532,1.09512,1.08094,0.7973,8,0
0.98795,0.92882,0.92783,0.52077,9,0
1.02985,0.98857,1.03211,0.66018,3,1
1.08258,1.02188,0.98973,0.56143,3,1
0.9986,1.05896,1.04599,0.72724,1,1
1.07025,1.06704,0.97035,0.52431,3,1
1.06904,0.92283,0.9674,0.63385,1,1
0.99067,1.06614,0.96255,0.53394,6,0
0.96541,1.08035,0.95882,0.50341,2,0
1.00524,0.92441,1.03442,0.75038,5,0
0.94211,1.00487,0.90195,0.62726,7,0
1.05375,1.03424,0.90859,0.70613,5,0
1.01921,0.91111,1.09161,0.51031,6,0
1.0401,0.9513,1.02879,0.58565,2,1
1.0501,0.98319,1.02079,0.59151,10,1
1.0763,0.97717,0.98675,0.75236,6,0
0.91688,0.99022,1.00107,0.66184,5,0
1.0203,0.97174,1.05148,0.63519,8,1
0.99768,1.00089,1.07059,0.75552,6,0
0.91354,1.04409,1.06421,0.71464,9,0
1.07838,1.04309,0.90494,0.72727,9,0
1.05895,1.02918,1.05311,0.78172,6,0
1.08658,0.9916,0.97858,0.64931,5,0
0.97487,0.96076,1.06852,0.62465,4,1
0.95347,1.00062,0.92143,0.5992,5,1
1.04484,0.91184,0.97156,0.70556,10,0
0.91501,0.95197,1.03951,0.50619,4,0
0.98729,1.05046,1.01811,0.65496,6,1
0.93917,0.97685,0.97536,0.62486,1,1
0.99255,1.08213,1.08425,0.7835,6,0
0.90163,1.00874,1.07637,0.58406,5,0
1.04553,0.96327,0.94604,0.64448,6,1
1.06534,1.02885,1.01113,0.77411,8,0
1.09048,1.00175,1.00398,0.76606,2,0
0.99585,1.07412,1.0929,0.54261,4,0
0.9957,1.06951,0.98479,0.67723,8,1
1.07139,0.9376,0.91576,0.71933,2,0
0.99049,1.03739,0.96568,0.63883,9,1
1.00808,1.06944,1.0398,0.59607,7,1
1.04638,0.96528,0.98249,0.52751,6,0
0.92506,0.95344,0.90466,0.74644,1,0
1.05579,1.02571,1.06678,0.52627,9,0
1.08296,0.92579,1.06308,0.7037,4,0
0.97236,1.08732,0.9289,0.69274,7,0
1.00478,1.01986,0.9826,0.59558,8,1
0.93966,0.99249,0.91733,0.5649,6,0
0.92334,1.04796,1.02235,0.73704,5,1
0.95575,0.93322,1.04427,0.66098,6,1
0.97629,1.02701,1.07118,0.62019,10,1
1.02322,1.00611,0.9083,0.78033,4,0
0.91068,0.98046,1.00509,0.79157,3,1
0.94537,1.00146,0.91634,0.72962,1,0
1.02147,0.90582,0.92128,0.645,7,0
1.03449,1.0207,0.92013,0.62809,9,1
0.94341,0.99924,1.09586,0.70102,4,0
1.09557,1.07037,1.09245,0.60519,2,0
0.98921,1.07407,1.02198,0.56288,9,1
0.92787,1.03846,0.95526,0.57541,8,1
1.07323,0.95605,0.90344,0.77709,7,0
0.92129,1.07789,0.9561,0.62584,4,1
0.9874,1.01032,1.03995,0.77174,3,1
1.08211,1.03047,1.01127,0.77159,4,0
1.04279,1.08033,0.97672,0.77621,7,0
1.06405,0.90314,0.95818,0.52099,8,0
1.03453,0.90516,0.91597,0.66605,9,0
1.03118,0.92358,0.98556,0.64169,9,1
1.0108,0.90488,0.91243,0.60221,1,0
1.04528,1.02645,1.06975,0.63087,4,1
1.06114,0.97826,1.05175,0.74911,2,1
1.04518,1.042,0.97558,0.51891,2,0
0.95023,1.08989,1.05288,0.75223,10,0
0.97903,1.08649,1.06273,0.74921,2,0
0.94501,1.02898,0.98821,0.53944,5,0
1.06806,0.92823,1.0254,0.52212,7,0
1.08833,0.9258,1.08605,0.6771,2,0
0.99266,0.93986,1.01685,0.71232,9,1
0.93439,1.05538,1.07679,0.61926,8,1
1.03349,0.96572,1.02939,0.54507,6,0
0.99527,0.96223,1.08941,0.60902,4,0
0.94766,0.91469,0.9563,0.662,5,0
0.99574,1.07262,1.08156,0.70273,4,0
1.04472,0.95645,1.02966,0.67568,3,1
0.9185,0.95691,0.93179,0.73062,2,0
1.07796,0.94255,1.06172,0.53226,6,0
1.06656,1.02927,0.9959,0.75886,6,0
1.04862,0.96613,0.99271,0.59341,10,1
1.0944,0.94758,0.96144,0.74472,2,0
1.08317,0.96771,0.97862,0.57855,9,0
1.0806,1.01005,1.02429,0.55318,1,0
0.95697,0.98018,1.01395,0.77763,6,0
1.02336,1.09956,1.06089,0.64197,4,0
0.9228,0.90439,0.96912,0.70834,7,0
0.93997,1.01806,1.01812,0.51647,2,0
1.0858,0.98504,0.99261,0.56102,10,0
1.07315,0.93212,1.04871,0.51124,4,0
0.91549,1.02693,1.02346,0.56439,9,0
1.0397,0.91419,0.92172,0.64537,7,0
1.02372,0.94457,0.95405,0.78049,6,0
0.98327,1.05501,1.08771,0.64711,8,0
1.05546,0.93027,1.07069,0.60077,7,1
0.93376,0.9864,0.91985,0.54954,7,0
0.90599,1.01748,0.92446,0.79753,8,0
1.00632,1.02153,1.0212,0.61315,6,1
0.9035,0.97244,1.09606,0.67414,3,1
1.04978,0.98311,0.99584,0.50652,6,0
1.04865,1.04156,0.94926,0.76469,5,0
0.94435,0.97044,0.95206,0.77952,6,0
1.08894,0.93742,1.04785,0.50913,6,0
0.93045,1.06576,0.91684,0.53882,10,0
0.95788,0.97757,0.91002,0.68699,3,1
0.90457,1.06728,1.01505,0.57611,10,0
1.04705,0.94951,0.99309,0.68253,10,1
1.09077,1.08373,0.94483,0.56062,7,0
1.09762,0.92258,1.05484,0.53229,5,0
1.00665,1.09345,1.08027,0.74136,7,0
1.09786,1.00542,0.96028,0.65402,2,0
1.00474,1.08881,0.99496,0.60329,7,0
0.92772,1.02082,1.05564,0.68662,4,1
1.08836,1.03459,0.95142,0.5374,7,0
0.96928,1.06693,1.06074,0.78812,7,0
0.91807,0.99716,0.91842,0.7855,8,0
0.97889,0.97993,0.95644,0.57693,10,1
0.97173,0.94393,1.04026,0.75828,4,0
1.03824,0.95803,0.94393,0.71031,8,1
0.99591,1.07952,1.09893,0.79612,8,0
1.01625,1.01981,0.98749,0.50002,1,0
0.97871,0.99323,1.08668,0.6123,9,0
1.01064,0.99677,1.07109,0.73064,5,1
1.02846,0.99873,0.95494,0.59412,5,1
1.00478,0.96381,1.05147,0.5542,9,1
0.95164,0.96836,0.96156,0.74258,8,1
1.0091,1.02588,0.93417,0.70302,7,1
1.05758,0.97236,1.07855,0.65836,5,1
1.08317,1.09959,0.95456,0.70954,10,0
1.01209,0.9781,0.98733,0.69775,1,1
1.0294,1.0641,0.92662,0.78831,1,0
1.0815,1.07264,0.97433,0.7157,5,0
0.91291,0.99742,1.03897,0.50656,9,0
1.00872,1.03134,1.02509,0.58321,1,1
0.9345,0.94873,1.09176,0.62295,9,0
0.92456,0.95454,0.93829,0.60635,9,1
1.07727,0.95665,1.06243,0.55381,6,1
1.05813,0.94213,0.98478,0.55764,9,1
1.04007,1.07904,1.09443,0.79726,9,0
1.08422,0.92083,1.07444,0.51674,10,0
1.03169,1.04944,0.99802,0.57273,1,1
0.98668,1.0275,1.07821,0.64736,4,1
0.90966,0.91981,0.99955,0.7034,6,0
1.00467,0.97797,1.05888,0.63059,10,1
1.05639,0.90057,0.90454,0.63603,3,1
1.06351,1.08072,1.02318,0.53401,2,0
1.06158,1.05873,1.08033,0.5592,10,0
0.94464,1.07955,1.05959,0.56611,1,1
1.05605,1.01829,0.98144,0.57916,5,1
1.08601,1.08921,1.08901,0.60193,6,0
0.92469,1.03731,0.9798,0.52469,10,0
0.94534,1.09231,1.0485,0.57152,6,0
0.90053,0.91774,1.03327,0.57145,8,0
0.99179,0.9922,1.07988,0.5995,6,1
1.08591,1.08223,0.9356,0.66594,6,0
1.08671,0.91939,0.99101,0.76818,6,0
0.96063,0.95824,1.04464,0.50352,7,0
0.91579,1.09252,1.03213,0.77445,9,0
1.03648,1.01689,0.9347,0.58332,5,1
0.9981,1.09505,1.0089,0.78393,2,0
0.98355,1.03446,1.09178,0.66644,7,0
1.06957,1.02453,0.98511,0.66848,4,1
1.06093,1.01048,0.90732,0.50061,7,0
1.00646,0.91536,1.04776,0.69513,3,1
